ticker,raw_score,rs_percentile
AIZ,0.06073782469931975,82
AJG,-0.12989417778575146,31
AKA,-0.12817891188779218,31
AKAM,0.3687640648368621,94
AKAN,3.0619005825585766,99
AKBA,-0.327572026128594,7
AKR,0.005522380589241441,75
AKTX,-0.260010143533415,11
ALAB,0.8698947437184743,98
ALAR,0.029593628051045026,78
ALB,-0.1343423364217633,30
ALBT,-0.38144762456074394,5
ALC,-0.19016813980313857,19
ALCO,-0.08129100894616333,46
ALDF,-0.07003618404378324,53
ALDFU,-0.06851752272650295,54
ALDX,-0.3323889168926672,6
ALEC,-0.08320411104215658,45
ALF,-0.06977498671281805,53
ALFUU,-0.07888063891258393,47
ALG,-0.22563885210099632,14
ALGM,0.10270228014725812,86
ALGN,-0.2203232878060582,15
ALGS,-0.2223375364685829,15
ALGT,-0.12579887557870276,32
ALH,-0.015811710701893064,70
ALHC,-0.24920298193405044,12
ALIS,-0.07358295214413597,50
ALISU,-0.08333368192443075,45
ALIT,0.12074260385225792,87
ALK,-0.0989793688676347,39
ALKS,0.10101484494152362,86
ALKT,-0.09965070976139996,39
ALL,-0.059007796433674375,58
ALLE,-0.1924503512421536,19
ALLO,-0.2359347914874429,13
ALLR,0.3116062587521201,94
ALLT,-0.10076372014832424,38
ALLY,-0.07387976381316298,50
ALM,-0.08756756100292254,43
ALMS,-0.20677769012653308,17
ALMU,0.3137166809140348,94
ALNT,-0.15841643503898106,25
ALNY,-0.1216338328667576,33
ALOT,0.22190396723657907,92
ALOY,-0.16606280410236018,23
ALP,0.2535243530566279,92
ALRM,-0.122472265421113,33
ALRS,0.053942799980611675,81
ALSN,-0.19670765512223287,18
ALT,-0.26667632929179713,10
ALTG,-0.2959977815395602,8
ALTI,-0.17568388586960762,21
ALTO,0.07092038324646273,83
ALV,-0.010054418299811824,72
ALVO,-0.1275330324891668,32
ALX,-0.040694960453625084,64
ALXO,-0.05907303540907351,58
ALZN,-0.23887020879818832,13
AM,-0.06772303658609533,54
AMAL,-0.05480814289180749,59
AMAT,0.03486066141068404,79
AMBA,0.3099541523953492,94
AMBO,-0.007521277515826583,72
AMBP,-0.07452717652751367,50
AMBQ,1.4224960079943965,99
AMBR,-0.31913380145947123,7
AMC,0.09678407682908453,85
AMCI,-0.23241784750938788,14
AMCR,-0.15220447176221596,26
AMCX,0.04246344780791286,80
AMD,0.7773141714158539,98
AME,-0.08794405899348051,43
AMG,-0.03573867298692156,65
AMGN,-0.11375282572281378,35
AMH,0.02366230254902213,78
AMIX,-0.05577136754303169,59
AMKR,0.08199383861417368,84
AMLX,-0.17290693584019806,22
AMN,0.21912503475872708,91
AMOD,-0.562702079494868,2
AMP,-0.09752376192121823,40
AMPG,1.270133114411658,99
AMPH,-0.23498087700676512,13
AMPL,-0.174906899497699,21
AMPX,-0.17388091757857854,21
AMPY,-0.21823189607859173,15
AMR,-0.21166971167345278,16
AMRC,-0.023279336651445243,68
AMRN,-0.0908248902839215,42
AMRX,-0.10988611953668712,36
AMRZ,-0.19415553430899157,18
AMS,-0.24627579255735976,12
